-0.064000,0.732000,-0.724000
-0.060000,0.724000,-0.728000
-0.064000,0.720000,-0.724000
-0.056000,0.728000,-0.724000
-0.060000,0.732000,-0.732000
-0.064000,0.732000,-0.732000
-0.060000,0.736000,-0.732000
-0.060000,0.732000,-0.728000
-0.064000,0.732000,-0.724000
-0.060000,0.728000,-0.724000
-0.064000,0.736000,-0.720000
-0.068000,0.732000,-0.728000
-0.060000,0.724000,-0.716000
-0.060000,0.732000,-0.732000
-0.060000,0.728000,-0.732000
-0.056000,0.724000,-0.728000
-0.060000,0.736000,-0.732000
-0.056000,0.740000,-0.736000
-0.056000,0.728000,-0.732000
-0.064000,0.732000,-0.724000
-0.064000,0.732000,-0.728000
-0.060000,0.724000,-0.732000
-0.060000,0.732000,-0.728000
-0.060000,0.732000,-0.728000
-0.064000,0.724000,-0.728000
-0.060000,0.724000,-0.728000
-0.056000,0.732000,-0.736000
-0.060000,0.736000,-0.728000
-0.060000,0.732000,-0.724000
-0.068000,0.724000,-0.728000
-0.060000,0.736000,-0.724000
-0.064000,0.732000,-0.732000
-0.068000,0.728000,-0.728000
-0.064000,0.728000,-0.728000
-0.064000,0.728000,-0.732000
-0.060000,0.736000,-0.732000
-0.060000,0.732000,-0.728000
-0.060000,0.732000,-0.728000
-0.056000,0.732000,-0.728000
-0.064000,0.732000,-0.728000
-0.056000,0.732000,-0.728000
-0.056000,0.728000,-0.728000
-0.060000,0.732000,-0.720000
-0.064000,0.728000,-0.728000
-0.060000,0.732000,-0.732000
-0.060000,0.732000,-0.728000
-0.056000,0.728000,-0.728000
-0.064000,0.728000,-0.720000
-0.060000,0.732000,-0.724000
-0.052000,0.732000,-0.724000
-0.068000,0.736000,-0.732000
-0.064000,0.732000,-0.724000
-0.068000,0.732000,-0.732000
-0.064000,0.736000,-0.720000
-0.060000,0.732000,-0.728000
-0.068000,0.732000,-0.728000
-0.064000,0.732000,-0.736000
-0.060000,0.724000,-0.732000
-0.060000,0.728000,-0.732000
-0.060000,0.732000,-0.732000
-0.060000,0.728000,-0.732000
-0.064000,0.728000,-0.716000
-0.056000,0.732000,-0.724000
-0.056000,0.724000,-0.724000
-0.060000,0.736000,-0.736000
-0.064000,0.736000,-0.728000
-0.060000,0.736000,-0.732000
-0.064000,0.728000,-0.720000
-0.064000,0.728000,-0.728000
-0.060000,0.736000,-0.728000
-0.068000,0.728000,-0.716000
-0.060000,0.732000,-0.728000
-0.060000,0.728000,-0.728000
-0.060000,0.732000,-0.728000
-0.064000,0.736000,-0.728000
-0.060000,0.732000,-0.724000
-0.064000,0.728000,-0.728000
-0.068000,0.720000,-0.732000
-0.064000,0.732000,-0.728000
-0.060000,0.732000,-0.724000
-0.056000,0.728000,-0.728000
-0.064000,0.732000,-0.732000
-0.056000,0.728000,-0.728000
-0.060000,0.724000,-0.732000
-0.068000,0.728000,-0.732000
-0.068000,0.732000,-0.732000
-0.064000,0.728000,-0.724000
-0.060000,0.728000,-0.724000
-0.060000,0.732000,-0.724000
-0.064000,0.732000,-0.732000
-0.064000,0.732000,-0.724000
-0.064000,0.736000,-0.724000
-0.060000,0.732000,-0.732000
-0.064000,0.732000,-0.732000
-0.060000,0.728000,-0.732000
-0.056000,0.732000,-0.724000
-0.060000,0.724000,-0.720000
-0.056000,0.736000,-0.724000
-0.060000,0.724000,-0.728000
-0.068000,0.736000,-0.728000
-0.056000,0.732000,-0.728000
-0.064000,0.732000,-0.732000
-0.052000,0.732000,-0.732000
-0.068000,0.724000,-0.728000
-0.068000,0.732000,-0.724000
-0.060000,0.728000,-0.728000
-0.068000,0.736000,-0.724000
-0.068000,0.732000,-0.732000
-0.068000,0.732000,-0.728000
-0.056000,0.728000,-0.724000
-0.064000,0.732000,-0.724000
-0.060000,0.728000,-0.728000
-0.052000,0.724000,-0.724000
-0.060000,0.736000,-0.728000
-0.068000,0.728000,-0.732000
-0.068000,0.724000,-0.720000
-0.060000,0.720000,-0.732000
-0.056000,0.724000,-0.728000
-0.060000,0.724000,-0.724000
-0.056000,0.724000,-0.728000
-0.068000,0.728000,-0.724000
-0.060000,0.728000,-0.724000
-0.056000,0.736000,-0.724000
-0.072000,0.724000,-0.724000
-0.068000,0.728000,-0.728000
-0.056000,0.732000,-0.724000
-0.060000,0.728000,-0.724000
-0.056000,0.732000,-0.724000
-0.056000,0.728000,-0.728000
-0.064000,0.728000,-0.728000
-0.068000,0.732000,-0.728000
-0.064000,0.732000,-0.728000
-0.056000,0.724000,-0.724000
-0.064000,0.732000,-0.720000
-0.064000,0.724000,-0.720000
-0.064000,0.736000,-0.728000
-0.068000,0.728000,-0.732000
-0.064000,0.736000,-0.728000
-0.068000,0.728000,-0.728000
-0.060000,0.728000,-0.728000
-0.060000,0.728000,-0.724000
-0.060000,0.736000,-0.724000
-0.064000,0.720000,-0.732000
-0.060000,0.728000,-0.724000
-0.056000,0.724000,-0.724000
-0.060000,0.736000,-0.728000
-0.060000,0.728000,-0.732000
-0.060000,0.736000,-0.732000
-0.068000,0.732000,-0.732000
-0.060000,0.720000,-0.732000
-0.068000,0.728000,-0.728000
-0.060000,0.732000,-0.724000
-0.068000,0.728000,-0.736000
-0.060000,0.728000,-0.728000
-0.060000,0.732000,-0.728000
-0.064000,0.732000,-0.728000
-0.068000,0.732000,-0.728000
-0.060000,0.732000,-0.724000
-0.060000,0.732000,-0.724000
-0.064000,0.728000,-0.732000
-0.068000,0.732000,-0.736000
-0.060000,0.728000,-0.720000
-0.056000,0.732000,-0.728000
-0.060000,0.724000,-0.728000
-0.064000,0.732000,-0.732000
-0.068000,0.736000,-0.724000
-0.068000,0.724000,-0.732000
-0.060000,0.724000,-0.728000
-0.064000,0.736000,-0.728000
-0.072000,0.732000,-0.728000
-0.060000,0.728000,-0.728000
-0.060000,0.728000,-0.728000
-0.064000,0.728000,-0.728000
-0.064000,0.736000,-0.732000
-0.064000,0.728000,-0.724000
-0.060000,0.728000,-0.728000
-0.064000,0.724000,-0.728000
-0.060000,0.736000,-0.728000
-0.064000,0.732000,-0.724000
-0.064000,0.732000,-0.728000
-0.064000,0.736000,-0.724000
-0.064000,0.736000,-0.732000
-0.064000,0.728000,-0.728000
-0.068000,0.720000,-0.724000
-0.064000,0.736000,-0.724000
-0.064000,0.732000,-0.728000
-0.068000,0.724000,-0.728000
-0.068000,0.724000,-0.728000
-0.060000,0.732000,-0.728000
-0.064000,0.728000,-0.728000
-0.060000,0.720000,-0.732000
-0.056000,0.728000,-0.724000
-0.064000,0.732000,-0.724000
-0.064000,0.736000,-0.724000
-0.060000,0.732000,-0.732000
-0.060000,0.732000,-0.728000
-0.064000,0.732000,-0.724000
-0.064000,0.736000,-0.732000
-0.068000,0.736000,-0.728000
-0.072000,0.728000,-0.728000
-0.060000,0.728000,-0.728000
-0.064000,0.732000,-0.728000
-0.056000,0.724000,-0.728000
-0.056000,0.728000,-0.720000
-0.064000,0.732000,-0.724000
-0.060000,0.736000,-0.728000
-0.064000,0.728000,-0.728000
-0.064000,0.728000,-0.724000
-0.072000,0.732000,-0.728000
-0.060000,0.728000,-0.724000
-0.056000,0.736000,-0.728000
-0.060000,0.728000,-0.724000
-0.068000,0.728000,-0.736000
-0.060000,0.728000,-0.732000
-0.060000,0.732000,-0.720000
-0.064000,0.728000,-0.732000
-0.064000,0.728000,-0.728000
-0.064000,0.736000,-0.728000
-0.060000,0.732000,-0.724000
-0.060000,0.724000,-0.728000
-0.060000,0.736000,-0.728000
